Campaign_ID,Date,Channel,Region,Segment,Spend_USD,Impressions,Clicks,CTR,Conversions,User_ID,Device,Source,Landing_Page,Gender,Group,First_Seen_Date,Conversion_Rate,CPC,CPA,Week,Month,Quarter
CAMPAIGN_3,2023-06-25,SMS,East,Retirees,0.0,17875.349501445173,143.45307458320914,0.010242590112380458,52.44249550803635,631e2d83-4e5c-43d1-8b9e-5de82bff46fe,Desktop,Organic,Homepage,Female,B,2023-06-11,0.16499611787095236,4.86124215011281,32.837769155434074,25,6,2
CAMPAIGN_4,2023-07-31,Search,South,Young Adults,3498.8600164332647,50274.904167305125,4188.060451695812,0.07736213158863849,473.86690130178073,6940c0a1-c968-4a0b-b63b-5a0c049f6191,Mobile,Organic,Promo Page,Other,A,2023-07-10,0.1378334599405867,0.7574263289467192,3.4091051177106637,31,7,3
CAMPAIGN_1,2023-05-30,SMS,East,Students,15609.42469865523,20289.602036273183,1904.244389112239,0.08840733045442982,312.6518155664724,b65be360-7ac1-4201-b56c-2380d32eb138,Desktop,Referral,Promo Page,Other,B,2023-05-18,0.17444892771902656,0.8634982246443134,11.971997090789525,22,5,2
CAMPAIGN_2,2023-10-03,SMS,West,Professionals,0.0,74390.39460097243,3105.8939064449487,0.04134221097837666,237.82904905063415,dc07bc88-4020-4bac-abfc-c337835326f0,Tablet,Organic,Homepage,Male,B,2023-09-21,0.07547193849607708,1.237255105947316,0.0,40,10,4
CAMPAIGN_8,2023-03-29,Email,North,Students,3316.392875980974,55608.83848697024,1627.678085456686,0.02010441839283008,0.6903241449293702,e50fc9eb-50dd-4012-9a61-e70bfe5accac,Tablet,Organic,Homepage,Male,B,2023-03-26,0.03219679700397329,2.575597428433599,89.30129400035786,13,3,1
CAMPAIGN_4,2023-11-01,Email,North,Students,8937.662023387082,8296.691982679993,626.5251182113306,0.08161323087972036,106.01663267477849,26c4841d-5e20-42de-b66b-f8fef1232339,Desktop,Paid,Signup Page,Male,B,2023-10-07,0.22815438041477124,6.957346052317738,27.671166356659068,44,11,4
CAMPAIGN_6,2023-09-25,Social Media,West,Retirees,0.0,15344.785858678011,896.4897012290887,0.05909637650428264,198.16972810548697,82be0836-71d8-4f24-bd87-86e4640aacf5,Tablet,Organic,Promo Page,Female,B,2023-08-30,0.180174745907415,0.7299785141405414,4.963401497441547,39,9,3
CAMPAIGN_10,2023-12-23,SMS,East,Yung Adults,0.0,70762.85030061915,1006.7562633804798,0.014851472273438943,293.90509413721907,b73a7c17-66dc-4b6f-86c4-bf91d9c6dd8a,Desktop,Paid,Homepage,Other,B,2023-12-17,0.2883112566916893,1.081569748858051,5.556457584654807,51,12,4
CAMPAIGN_3,2023-08-22,SMS,North,Students,2216.686584949363,27075.18303686817,4642.3519577523975,0.1855487853248034,1343.2866449432054,c1da86aa-7855-4c41-8338-5dd8b23a33f4,Desktop,Organic,Homepage,Female,A,2023-08-14,0.28800440907130864,1.1259220471830256,1.8363860017030427,34,8,3
CAMPAIGN_9,2023-12-06,SMS,South,Professionals,0.0,8413.101465213522,1145.826245935431,0.1673164310620778,293.966323763167,8ca2a5d0-0be3-4aef-88e0-6aa3fd265354,Desktop,Organic,Homepage,Female,A,2023-11-13,0.16313924735151245,2.299210340133656,13.421042543417638,49,12,4
CAMPAIGN_1,2023-06-15,Social Media,South,Professionals,0.0,55455.61705773455,3923.713849109637,0.07258652760607355,632.1109442613542,7d1f4e4d-43d3-40de-b484-8902b20045c0,Tablet,Organic,Homepage,Other,A,2023-06-03,0.14349828914436716,0.0,0.0,24,6,2
CAMPAIGN_7,2023-01-04,Display Ads,North,Students,9684.176352466122,71612.72549255792,1054.1835350312135,0.013611027456048252,209.17623306045033,c8481192-c7ed-4419-92fd-801b291ff161,Mobile,Referral,Signup Page,Male,A,2022-12-29,0.2189776163662425,5.279360602788533,19.265169021622146,1,1,1
CAMPAIGN_10,2023-06-20,Search,South,Retirees,0.0,80693.64014434529,10269.976569806639,0.1310420884902743,2187.887553366332,630a0166-c9f7-400e-a2c2-80335021376b,Mobile,Paid,Promo Page,Other,A,2023-06-02,0.21337863385910041,0.3795220104543834,0.0,25,6,2
CAMPAIGN_4,2023-10-08,SMS,North,Students,4424.438683046788,72578.83767334059,918.2738288771201,0.019262638960257067,125.28668589379484,5d4b3c61-653e-450a-bf77-6c89141afd86,Tablet,Organic,Promo Page,Male,B,2023-09-12,0.11536318955118507,2.194214624082949,26.08699042539044,40,10,4
CAMPAIGN_5,2023-11-10,Email,North,Retirees,,78877.31879352345,693.8590308229052,,,7eda0f45-ac27-42bf-9df8-60060ad8754e,Tablet,Organic,Homepage,Female,B,2023-10-12,0.08702135656459559,2.5108928592344424,38.49442924026202,45,11,4
CAMPAIGN_3,2023-09-03,Display Ads,East,Students,5401.446396994045,2909.0171912213855,779.8558066025644,0.13514274331819798,139.2515801688236,bf35672d-cb95-454b-92c2-8f1e35ae65a6,Tablet,Paid,Signup Page,Female,B,2023-08-07,0.14548927693848826,7.8885297205586005,56.53632049814812,35,9,3
CAMPAIGN_10,2023-04-17,SMS,North,Students,1723.1766714471946,79052.10002410362,14058.72514403669,0.1736170386699997,2181.0978015494798,4a733951-ee16-47b5-bb65-c5f3b9318e10,Desktop,Paid,Signup Page,Other,A,2023-03-24,0.1464325557627684,0.6172398343862108,0.0,16,4,2
CAMPAIGN_5,2023-12-24,Display Ads,West,Professionals,6421.412628562404,32160.478055823864,1692.0739937962855,0.05085101998765269,122.559856811424,f00700aa-cb55-4ea2-a1d5-a48ae52ff333,Tablet,Organic,Homepage,Other,A,2023-12-07,0.11855365743080076,1.9254589701164873,24.024381165386416,51,12,4
CAMPAIGN_1,2023-12-25,Social Media,North,Young Adults,0.0,86809.94039502881,12028.856505444275,0.13834177435933054,663.0187462320182,15f72d5c-976a-4be2-8e39-f3abef945ebb,Tablet,Organic,Signup Page,Other,B,2023-11-28,0.05859270328803991,0.8237018484119594,0.0,52,12,4
CAMPAIGN_7,2023-04-21,Display Ads,East,Retirees,4043.2046392440097,13747.2269343899,858.3585481500712,0.05321526809924972,203.3503023811123,b40da47e-3205-4fad-afb3-91a22f84c92b,Desktop,Referral,Signup Page,Male,A,2023-03-25,0.17992866418106992,2.759481273612768,7.301474375583299,16,4,2
CAMPAIGN_1,2023-07-15,Search,North,Young Adults,3294.9978897487385,55923.18892165843,5424.8441484558425,0.09423064567067004,241.50679925810087,ea836ee8-7778-49ab-9d3f-606f083c3dd9,Desktop,Paid,Signup Page,Male,A,2023-07-02,0.04700748313998683,0.9960739549663784,17.475031057169932,28,7,3
CAMPAIGN_2,2023-09-27,Search,North,Students,724.6804276817542,52795.5125561005,2451.8164767754006,0.04552262426370657,117.9375672973365,f094a6b0-ee8a-4eb8-a295-5ebe3299faf6,Tablet,Referral,Signup Page,Female,B,2023-08-29,0.04976265265152224,0.3952184787713835,0.0,39,9,3
CAMPAIGN_3,2023-08-16,Email,North,Young Adults,9358.109845996687,11566.69667081366,2102.363410015612,0.14299848209091168,323.0602209845497,4c99458b-0583-4773-a560-9a4b65d0462e,Desktop,Paid,Signup Page,Female,A,2023-07-20,0.18659360626520463,0.2406001026283052,0.0,33,8,3
CAMPAIGN_2,2023-10-09,Search,South,Students,12005.740616003024,48209.23272120716,1778.794998520289,0.038333536931308254,379.3985835386421,bed1d18f-529c-4b64-8d39-a3dbee18a6b5,Mobile,Paid,Signup Page,Male,A,2023-10-02,0.19281145828239443,2.9765010267736653,20.001897041744154,41,10,4
CAMPAIGN_5,2023-05-18,SMS,East,Students,10089.732368399149,98726.56490728939,19186.337697002775,0.1883870017238755,235.22232728947475,a9145911-1246-4d03-9d6e-86ebb0d30de1,Tablet,Referral,Homepage,Male,A,2023-05-17,0.010268610877847797,0.0,7.1413082819743785,20,5,2
CAMPAIGN_5,2023-01-17,Search,South,Young Adults,0.0,44025.420565973516,7350.654979643231,0.16498054583742514,1006.5035316618576,910bf9fe-f1e9-4423-bf42-224563a4d10f,Tablet,Organic,Signup Page,Male,B,2022-12-27,0.12910021187700596,0.5030624733400553,11.394469522566977,3,1,1
CAMPAIGN_3,2023-04-02,Social Media,South,Retirees,0.0,72441.69851191806,7408.346188799736,0.10451002128757525,251.24485412858763,c283c4f5-efa3-41e1-ac4b-3fe56b10d93d,Desktop,Organic,Promo Page,Male,A,2023-03-30,0.03256063131667982,0.1272691656736939,13.11702278504244,13,4,2
CAMPAIGN_1,2023-10-22,SMS,West,Young Adults,4625.46210936233,81634.46070584781,13873.313200493887,0.17076703352809866,933.3966079544987,e145ee65-2f48-4819-a400-f3a4734cb72d,Desktop,Organic,Promo Page,Female,B,2023-10-16,0.06758315189877603,0.0,0.0,42,10,4
CAMPAIGN_4,2023-05-13,Display Ads,West,Professionals,6314.648621838136,78081.35841595802,9641.65280063584,0.12912568053143086,1134.4197032695383,9b682497-9798-4673-a407-37ed79945f52,Mobile,Paid,Promo Page,Male,B,2023-05-09,0.11876836789218242,0.25303157714683794,5.088355892324353,19,5,2
CAMPAIGN_4,2023-03-16,Display Ads,South,Young Adults,0.0,97132.9033303491,18498.85514186191,0.18762241296759102,3364.0988459842547,28a39a7b-691b-43c1-8611-1f3e27a951dd,Tablet,Organic,Signup Page,Male,B,2023-02-28,0.17595228420537617,0.2913801983922061,0.0,11,3,1
CAMPAIGN_9,2023-02-03,SMS,East,Professionals,2450.0681676875333,22952.293589894743,3631.9282919196567,0.15775471347178166,644.0062652557883,ce281e0e-cd9a-42ba-bf17-227eda41abac,Tablet,Paid,Promo Page,Male,B,2023-01-14,0.18073550955075343,0.0,1.149735448945147,5,2,1
CAMPAIGN_4,2023-10-30,Display Ads,North,Professionals,16767.86865647509,96569.15975394814,3214.130396771715,0.03487157671973949,928.400987907687,98496184-2c7a-4143-8d3e-bf35752b2423,Desktop,Organic,Signup Page,Other,A,2023-10-01,0.297783656366748,2.0904977016094586,10.20063686024248,44,10,4
CAMPAIGN_5,2023-11-10,email,East,Young Adults,1010315.29903151,43268.90172831366,4069.6291728657443,0.0950797542360381,664.8055889548408,48fa5ed7-08ff-46c1-a29a-33559d6b9e76,Mobile,Paid,Signup Page,Other,B,2023-10-15,0.15101069396998523,0.0,2.609713689157282,45,11,4
CAMPAIGN_10,2023-04-20,Display Ads,West,Retirees,0.0,84715.87021022482,16480.87305101244,0.19400487036035488,820.43756142489,9767ff24-b875-49c2-8914-2a4ff07a85a1,Desktop,Referral,Signup Page,Male,B,2023-04-19,0.05068798044968318,0.24697568149220628,0.0,16,4,2
CAMPAIGN_6,2023-10-02,Email,North,Young Adults,8360.670897634991,71205.33277502608,3206.696379519066,0.04276300427962937,739.2333505014243,177cb47f-40c2-44d4-8257-f2dbcf703dae,Desktop,Referral,Homepage,Male,A,2023-09-25,0.24058159503676743,1.7956763753293612,13.332169738788672,40,10,4
CAMPAIGN_4,2023-07-28,Search,West,Retirees,0.0,21703.642850843993,1059.219434685607,0.028364092207402394,41.057867845338976,6889a4e0-ade7-4552-8bc3-93b578838701,Desktop,Referral,Promo Page,Male,B,2023-07-19,0.062273592810414835,3.7244571822706445,53.83037514256335,30,7,3
CAMPAIGN_9,2023-06-15,Social Media,North,Students,5147.795154650358,27468.148109170877,2302.231186469042,0.09230472088605049,274.1500725122674,46c14509-11cb-4848-b99a-1e0eb3efb213,Tablet,Organic,Promo Page,Other,B,2023-05-23,0.0964504733815306,2.370361258951992,18.56975405500725,24,6,2
CAMPAIGN_5,2023-05-25,SMS,North,Young Adults,0.0,8332.104722814436,1771.020187858655,0.18689260923172868,257.8482084868215,45de193a-b6b0-47ec-aa8c-d0faf47d8dfe,Mobile,Referral,Signup Page,Male,A,2023-05-04,0.1973001130753057,2.018614257921408,20.896050150413792,21,5,2
CAMPAIGN_1,2023-06-10,SMS,South,Young Adults,0.0,2763.1921381542134,253.04189086067066,0.04740118416818963,40.03210982485852,33dea306-73e0-487c-ad1a-c0d61e43a1ca,Mobile,Referral,Signup Page,Other,B,2023-05-17,0.1467880093685606,37.6290489295613,273.194386499921,23,6,2
CAMPAIGN_5,2023-01-16,SMS,North,Young Adults,8595.430652882726,5235.4189770093035,1836.7656091547167,0.18981368186651446,324.6424199178093,45de193a-b6b0-47ec-aa8c-d0faf47d8dfe,Mobile,Referral,Signup Page,Male,A,2022-12-22,0.20051077507684056,2.4413936203945727,13.384764252670506,3,1,1
CAMPAIGN_8,2023-12-06,Email,West,Young Adults,2297.5316303497702,31183.572993130583,2573.1624795838907,0.08590991433315934,233.8867145425371,c3c37df6-b7d6-4cac-a250-7caf758b8b64,Tablet,Referral,Promo Page,Female,B,2023-11-14,0.0846979718638837,0.6964576101043739,9.393417591047436,49,12,4
CAMPAIGN_1,2023-11-08,Social Media,North,Retirees,5406.002419821467,38939.76989401568,1657.8402427680635,0.04409766625568842,477.8891054754208,79b1f986-45a2-478a-a6bb-dadd2ed54c19,Tablet,Organic,Homepage,Male,B,2023-10-12,0.26688946828053756,1.991906359203523,0.0,45,11,4
CAMPAIGN_8,2023-10-07,Search,West,Students,4071.8278051042535,84412.69856146592,11865.404248305758,0.13729057274203976,648.2107804835584,a57320b2-66a0-40e4-bcf3-af44830bcf79,Tablet,Paid,Homepage,Male,A,2023-09-08,0.05254889253943203,0.43415076777268535,0.3430864455786916,40,10,4
CAMPAIGN_1,2023-06-05,Social Media,West,Young Adults,2328.6313436281857,43564.65295935821,7864.558033460987,0.1841010881885372,2466.5942109847397,5a57fdb4-14f2-4f3b-9340-d1aa28f70767,Mobile,Referral,Signup Page,Male,B,2023-05-21,0.2859562416202394,0.6013966376136406,6.4538216719200365,23,6,2
CAMPAIGN_8,2023-05-14,Search,South,Students,0.0,37368.975264053115,2587.9900886785317,0.08037102018873957,24.583145530101802,bbb7d0a6-7609-40d6-a052-7db620b04861,Mobile,Referral,Promo Page,Female,B,2023-04-26,0.015745971596476345,0.6501127303218399,27.235695357952093,19,5,2
CAMPAIGN_10,2023-05-08,email,East,Students,,9484.414333743067,887.6094776800761,,,354e7188-6168-4cae-a0b1-a83ae99385d9,Desktop,Referral,Homepage,Other,A,2023-04-16,0.24192896011920167,3.371712129345481,16.193581285811007,19,5,2
CAMPAIGN_9,2023-10-09,SMS,South,Professionals,1524.520527361048,8851.976889656742,1055.2939368633379,0.17202341033040472,217.24693872634106,8ca2a5d0-0be3-4aef-88e0-6aa3fd265354,Desktop,Organic,Homepage,Female,A,2023-09-24,0.1604966341797791,1.5247628011467738,8.601533191609015,41,10,4
CAMPAIGN_10,2023-03-22,Email,East,Young Adults,1052.1685334835072,82522.92354076255,11029.82216440601,0.1338663407277035,1845.8642224987402,fb480a5e-e463-4bbe-962e-b9543e2d2c90,Mobile,Paid,Homepage,Male,A,2023-03-09,0.18183123860358455,0.07661016281254339,1.7534567236253884,12,3,1
CAMPAIGN_2,2023-12-26,SMS,West,Young Adults,0.0,91756.6616653421,16390.763144905533,0.17755995158719504,3772.51685271661,e8fb9e4b-18c8-4fcb-9130-d26cc329a4e0,Desktop,Referral,Homepage,Other,A,2023-12-18,0.23346893048711742,0.14050761549142443,12.542407861526517,52,12,4
CAMPAIGN_8,2023-06-19,Display Ads,South,Retirees,0.0,43134.85643357959,6182.747999079725,0.14405277523027782,1675.2445621204538,c317da05-111a-404c-b270-8f719a5d471a,Desktop,Organic,Promo Page,Other,A,2023-06-02,0.2654356368885289,0.5719220958691663,5.729943073425089,25,6,2
CAMPAIGN_10,2023-05-04,Social Media,North,Young Adults,0.0,77491.08052273802,9116.667682030067,0.11136045520747212,844.23789929663,52d9c472-c370-47fb-a03a-721e30c00123,Desktop,Organic,Signup Page,Other,B,2023-04-29,0.09451314075764752,0.0,16.198930217804456,18,5,2
CAMPAIGN_1,2023-10-01,Social Media,West,Professionals,8608.262918795695,66238.2879044082,10056.675157058931,0.15766802593475923,1303.9122401708362,00d755c8-5d4a-48ca-81b5-e1ab853c6cee,Tablet,Referral,Signup Page,Other,A,2023-09-02,0.11678002465274445,0.6166619467985024,7.420601683872392,39,10,4
CAMPAIGN_8,2023-08-29,Display Ads,West,Retirees,3861.2069722964034,53728.90415140613,2192.028346047464,0.038838247014917136,246.2728977891177,288d1f3c-d2af-46ac-b3bc-a31757a82765,Tablet,Paid,Homepage,Male,B,2023-08-02,0.12018573492035578,2.2892211689751045,24.83788455287091,35,8,3
CAMPAIGN_1,2023-02-18,SMS,South,Retirees,11706.20158826157,15825.452991456397,1494.2085883538973,0.08283640080918082,155.89308565962352,c1a89763-428d-453a-8625-8db298b749d7,Mobile,Organic,Homepage,Female,B,2023-02-16,0.17415805440845578,1.74831852243414,12.949353637299556,7,2,1
CAMPAIGN_9,2023-12-08,Display Ads,West,Professionals,3875.1211610857567,88601.65189414573,1160.1602477827767,0.01514466333490985,127.79139006169714,068a01e5-5d08-4856-9b53-b72750e19248,Tablet,Referral,Homepage,Female,A,2023-11-15,0.1775975961136786,3.7562622155151657,22.533544577863374,49,12,4
CAMPAIGN_10,2023-12-25,Display Ads,West,Retirees,3891.3933703196535,79412.64927698082,7909.893462611062,0.09079790863172989,1737.6933835950433,0c97229f-6337-46e7-8a11-20ae2a4435ad,Mobile,Referral,Signup Page,Other,A,2023-12-06,0.23765011173313508,0.19992258570639337,0.0,52,12,4
CAMPAIGN_7,2023-04-16,Display Ads,South,Retirees,5382.115543319388,63353.83600262609,5927.104022424041,0.09412593703462001,1380.4262063714486,e6611bec-d045-4da4-9150-dd111c186d80,Desktop,Referral,Homepage,Male,A,2023-03-31,0.2337782179104034,1.0936600895276833,8.458289878985562,15,4,2
CAMPAIGN_9,2023-12-08,Search,South,Professionals,0.0,3310.4942717313425,336.8889613361801,0.12195073657002015,0.0,d71e84e6-ee1e-45be-8abf-610f2ac44cca,Mobile,Organic,Homepage,Other,A,2023-12-06,0.07679842105242637,1.2834661300973842,24.943731444674455,49,12,4
CAMPAIGN_2,2023-07-11,Display Ads,North,Retirees,4169.625414928735,86705.87920216341,7766.186076187313,0.08010911887835287,301.9296440440784,3f808078-43b1-4921-85a4-253666877bef,Desktop,Paid,Homepage,Male,B,2023-07-02,0.04132367369896779,0.5273088224023683,8.669976811247341,28,7,3
CAMPAIGN_2,2023-01-26,Social Media,North,Professionals,,18838.499863234425,2771.5345828196287,,,c9f19653-e800-4ad3-a3e0-0e61e3684bb3,Desktop,Paid,Promo Page,Female,B,2023-01-05,0.22734804803230801,1.193219953131341,0.0,4,1,1
CAMPAIGN_7,2023-03-17,Email,East,Professionals,2534.442771541627,91159.28323305023,9888.692443262265,0.10952055676056821,1838.4924786190568,ce77a0f1-5cbc-4a41-b6e9-0f4aef1033c8,Tablet,Organic,Homepage,Other,B,2023-03-10,0.18571317639968954,0.4929201320678455,0.0,11,3,1
CAMPAIGN_3,2023-03-24,Email,South,Students,0.0,50264.40982970495,4032.8567434832976,0.08038851763921881,495.73605850599233,abca5566-0395-4761-a911-b1e9eccba3ac,Desktop,Organic,Signup Page,Male,A,2023-02-26,0.12517354231798003,1.1197648630824044,5.381124220791431,12,3,1
CAMPAIGN_4,2023-09-12,Display Ads,East,Young Adults,4651.532590479074,38538.15137040713,2054.6099924522296,0.054242370403499336,115.80454564045134,36b06f0d-1fb6-4fe4-8409-9f9f325b9b9b,Mobile,Referral,Signup Page,Male,B,2023-09-11,0.057451962058710934,2.423998094258041,44.113894755305154,37,9,3
CAMPAIGN_5,2023-03-20,Display Ads,West,Professionals,3559.705867001367,31852.774926963597,1858.6946267545404,0.04716502465195125,105.37555958115249,f00700aa-cb55-4ea2-a1d5-a48ae52ff333,Tablet,Organic,Homepage,Other,A,2023-02-20,0.1151421665078104,1.5431843139491752,24.89845961746638,12,3,1
CAMPAIGN_2,2023-04-13,Search,West,Professionals,5323.006419214537,31227.89480255146,4983.387261126929,0.1605529590405348,568.9159659048553,8953cb12-f3c4-45e1-9f81-f828da58c7c0,Desktop,Referral,Signup Page,Male,B,2023-03-16,0.1223261019545659,0.3738909228164019,7.3526956721162335,15,4,2
CAMPAIGN_6,2023-02-27,Email,North,Retirees,0.0,48194.70887925034,1389.7161659833403,0.03363176777207243,186.6415565372456,932a3b6e-f188-4687-a8ed-bc78b9ac18a9,Mobile,Referral,Promo Page,Male,A,2023-02-03,0.1566675062505023,2.9809368733254584,15.607812098825683,9,2,1
CAMPAIGN_9,2023-02-18,SMS,West,Professionals,4651.0151163492055,75937.79290451959,11864.587451958556,0.15957951074274276,2719.2858685766405,60b5f731-f1e1-42da-af2a-6fe9ad487ebc,Desktop,Referral,Homepage,Male,B,2023-02-08,0.2152751243195759,0.19651021139444158,0.0,7,2,1
CAMPAIGN_7,2023-02-07,Display Ads,East,Retirees,5332.545849388831,12792.724030197875,894.5496315033023,0.05567217197456935,184.5753636539666,b40da47e-3205-4fad-afb3-91a22f84c92b,Desktop,Referral,Signup Page,Male,A,2023-01-12,0.17781557374002785,2.6501732038133743,10.851898720445522,6,2,1
CAMPAIGN_1,2023-07-01,Display Ads,North,Retirees,0.0,5016.747270667669,373.0166910768697,0.08793785151752996,122.35472921533918,accde372-68c9-4d57-8475-e4336de4ff6f,Tablet,Referral,Signup Page,Female,A,2023-06-30,0.06950784121008023,8.336192613464142,113.97029100132067,26,7,3
CAMPAIGN_10,2023-07-08,Search,West,Retirees,8777.46482967836,60929.3429241621,2743.80295615446,0.04560980764677569,783.8046983669539,a42a295b-349a-4f7c-a521-7e797819766f,Mobile,Referral,Homepage,Other,B,2023-06-12,0.2835753041364081,1.6330000782157121,8.641609130445442,27,7,3
CAMPAIGN_8,2023-04-20,Email,West,Professionals,,5963.289534917932,421.0947546059858,,,51135bb9-78af-4b45-a07c-085eed35d01e,Desktop,Organic,Promo Page,Male,B,2023-03-28,0.28665836299617703,15.095701269745284,65.90772494137079,16,4,2
CAMPAIGN_7,2023-01-20,Search,North,Students,5159.356782870836,86561.21843711502,3750.654142903234,0.045556430826924885,989.4178816751231,1ec6e4a1-0f84-4db6-9af3-2de08b9be4e7,Mobile,Paid,Signup Page,Female,B,2023-01-12,0.24109220142335297,1.4689421387671704,9.726436527335093,3,1,1
CAMPAIGN_10,2023-02-28,Social Media,West,Professionals,8232.302250009816,8697.03266946363,801.2479825845959,0.08318664564911553,129.49600607705517,a2f8e452-470b-4731-958b-3c0f28cee327,Mobile,Organic,Signup Page,Other,B,2023-02-16,0.17254068310124962,6.83233790570699,33.457229594528414,9,2,1
CAMPAIGN_3,2023-05-20,Search,East,Retirees,9558.386754683299,98980.69305498223,5179.805099710411,0.05685703712153037,538.7615237758392,cee00633-c459-41b7-8d4e-14628ae17797,Mobile,Organic,Homepage,Male,A,2023-05-18,0.09735103286187745,0.0,0.0,20,5,2
CAMPAIGN_4,2023-12-20,Search,East,Retirees,2896.2251121890504,21434.29148162128,1806.611563295984,0.07187694643588789,382.88239383087534,4c2cb0c8-b352-4d91-9561-0b8e0f760075,Desktop,Referral,Promo Page,Other,A,2023-12-08,0.21743855058269773,2.53983682652545,18.54214799140604,51,12,4
CAMPAIGN_5,2023-06-18,Email,North,Professionals,0.0,7311.766944992992,81.0486525380806,0.06731376008235908,0.6040533451018177,d1950b0e-b253-464f-90ab-3d78422381b8,Mobile,Organic,Signup Page,Male,B,2023-05-21,0.15185478482574066,1.2394664450507418,6.07180678803866,24,6,2
CAMPAIGN_5,2023-06-06,Social Media,East,Professionals,13374.671724996484,26376.78327259766,1899.641342051089,0.06327113076785533,242.78597451520292,e3c1af13-9c30-4d67-8d78-4a228873664d,Desktop,Referral,Homepage,Female,A,2023-05-19,0.16530995012826905,0.7793222497728424,6.500893497944768,23,6,2
CAMPAIGN_6,2023-10-13,Display Ads,East,Retirees,2483.375635043917,69821.48279741989,12963.908893953845,0.1905791350582391,530.8760043793826,9cbcdec9-94c0-463c-ace9-74292ca7129f,Tablet,Paid,Promo Page,Other,A,2023-10-05,0.03168038478045262,0.27372253575953276,0.0,41,10,4
CAMPAIGN_10,2023-11-23,SMS,East,Yung Adults,3076.1606046739807,71890.86156998872,758.2047478935381,0.0074947429837573165,329.9699049858576,b73a7c17-66dc-4b6f-86c4-bf91d9c6dd8a,Desktop,Paid,Homepage,Other,B,2023-11-18,0.28254423376438614,0.9514921574050272,0.0,47,11,4
CAMPAIGN_9,2023-02-18,Display Ads,West,Professionals,3288.8600127855225,87971.75757889885,1380.1288227534408,0.016517855900496838,223.19725949378264,068a01e5-5d08-4856-9b53-b72750e19248,Tablet,Referral,Homepage,Female,A,2023-02-15,0.1907709181447557,3.3738386408207264,17.95449745416131,7,2,1
